video_id,created_at,viewCount,video_likeCount,comment_likeCount,commentCount,TaxonName,Region,LifeForm,PresentStatus,word,time_period,KeywordCategory,category,FirstRecord,FirstRecordDate,token_source,comment_id,parent_id,is_reply
1SW4I5oAbrY,2022-01-27T02:06:49Z,23569,1506,0,107,Aratinga_jandaya,Spain,Birds,alien,vender,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T12:00:00Z,comment,Ugz6yFHHFdnqwfZYs7N4AaABAg,,FALSE
1SW4I5oAbrY,2020-07-22T16:09:57Z,23569,1506,0,107,Aratinga_jandaya,Spain,Birds,alien,comprar,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T12:00:00Z,comment,UgxV12javJhAVOyWWa94AaABAg,,FALSE
1SW4I5oAbrY,2019-04-15T17:26:19Z,23569,1506,0,107,Aratinga_jandaya,Spain,Birds,alien,gaiola,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T12:00:00Z,comment,UgyCietfa8tfhIssw-B4AaABAg,,FALSE
1SW4I5oAbrY,2019-04-15T17:26:19Z,23569,1506,0,107,Aratinga_jandaya,Spain,Birds,alien,gaiola,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T12:00:00Z,comment,UgyCietfa8tfhIssw-B4AaABAg,,FALSE
1SW4I5oAbrY,2018-12-03T21:19:05Z,23569,1506,0,107,Aratinga_jandaya,Spain,Birds,alien,loja,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T12:00:00Z,comment,Ugx8gm5iqo92h8qrIEt4AaABAg,,FALSE
1SW4I5oAbrY,2018-12-03T09:19:27Z,23569,1506,0,107,Aratinga_jandaya,Spain,Birds,alien,loja,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T12:00:00Z,comment,Ugwx0HdzMunV0phvMfd4AaABAg,,FALSE
1SW4I5oAbrY,2018-12-03T09:19:27Z,23569,1506,0,107,Aratinga_jandaya,Spain,Birds,alien,preco,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T12:00:00Z,comment,Ugwx0HdzMunV0phvMfd4AaABAg,,FALSE
1SW4I5oAbrY,2018-12-02T19:28:39Z,23569,1506,0,107,Aratinga_jandaya,Spain,Birds,alien,comprar,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T12:00:00Z,comment,Ugzc0EP2YL5vb3eI1nh4AaABAg,,FALSE
1SW4I5oAbrY,2018-12-02T00:45:00Z,23569,1506,3,107,Aratinga_jandaya,Spain,Birds,alien,aquarios,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T12:00:00Z,comment,Ugw7g_JWQFOjyyjROKt4AaABAg,,FALSE
1SW4I5oAbrY,2018-12-01T21:14:52Z,23569,1506,0,107,Aratinga_jandaya,Spain,Birds,alien,loja,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T12:00:00Z,comment,UgxqFfaqUzCW7cvtEeR4AaABAg,,FALSE
mGXBJIpUEAI,2025-03-08T23:31:10Z,454,10,0,3,Aratinga_jandaya,Spain,Birds,alien,precio,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T12:00:00Z,comment,UgwVqjRGt3h8861QdSJ4AaABAg,,FALSE
mGXBJIpUEAI,2025-03-04T14:11:32Z,454,10,0,3,Aratinga_jandaya,Spain,Birds,alien,visto,Post-Introduction,Detection,Detection,2008,2008-06-01T12:00:00Z,comment,UgxS3Qdyo3tdV3nsOB94AaABAg,,FALSE
7GLcDLJc9d4,2017-11-28T08:52:33Z,1381,14,0,2,Balistoides_conspicillum,Spain,Fishes,uncertain,comprei,Post-Introduction,eCommerce,eCommerce,2012,2012-06-01T12:00:00Z,comment,UgzlQT7vxMAi1jYSTit4AaABAg.8_UeB3fRmEA8_Vbaa3_PHP,UgzlQT7vxMAi1jYSTit4AaABAg,TRUE
7GLcDLJc9d4,2017-11-28T08:52:33Z,1381,14,0,2,Balistoides_conspicillum,Spain,Fishes,uncertain,aquario,Post-Introduction,eCommerce,eCommerce,2012,2012-06-01T12:00:00Z,comment,UgzlQT7vxMAi1jYSTit4AaABAg.8_UeB3fRmEA8_Vbaa3_PHP,UgzlQT7vxMAi1jYSTit4AaABAg,TRUE
NkFFa6M5m6s,2023-10-22T23:29:46Z,17163,30,0,6,Belonochilus_numenius,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2008,2008-06-01T12:00:00Z,comment,UgyXLzBHj6BOIFGAnQp4AaABAg,,FALSE
NkFFa6M5m6s,2023-10-22T23:29:46Z,17163,30,0,6,Belonochilus_numenius,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2008,2008-06-01T12:00:00Z,comment,UgyXLzBHj6BOIFGAnQp4AaABAg,,FALSE
